reviewer_name,content,full_url,rating,time,owner_replied,owner_reply
Fuzzy Leapfrog,"(Translated by Google) After five days at the hotel, I highly recommend this hotel attached to a gym and spa. If you're in Berlin and don't want to miss out on sports or a swimming pool or spa, then this is the place to go.

The hotel is modern and clean, the standard rooms are functionally furnished and very spacious.

The gym more than lives up to its reputation as a luxury gym. A comprehensive course program: from yoga to aqua gymnastics to HIIT and spinning, everything is included. The training areas are equipped with everything you need. The staff is friendly. There are fresh towels for free. Pretty awesome.

(Original)
Nach fünf Tagen im Hotel kann ich dieses an ein Fitnessstudio und Spa angeschlossene Hotel nur empfehlen. Wenn man in Berlin ist und nicht auf Sport oder ein Schwimmbad oder ein Spa verzichten will, dann ist das der Ort der Wahl.

Das Hotel ist modern und sauber, die Standardzimmer sind funktional eingerichtet und sehr großzügig geschnitten.

Das Fitnessstudio wird seinem Ruf als Luxus-Mucki-Bude mehr als gerecht. Ein umfassendes Kursprogramm: von Yoga über Aquagymnastik bis HIIT und Spinning ist alles dabei. Die Trainingsflächen sind mit allem ausgestattet was man braucht. Das Personal ist freundlich. Es gibt frische Handtücher umsonst. Schon ziemlich genial.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBeEtTQlZ3EAE!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICAxKSBVw%7CCgwIpuq83QUQ2Lvt4AI%7C?hl=en-US,5,4 years ago,True,"(Translated by Google) Dear Claudia,

Thank you for being our guest and for taking the time to give us feedback.

We are all the more pleased that this is so positive. It's great that you felt so comfortable with us and that our fitness facilities were particularly convincing.

We would be very happy to welcome you back to our club soon.
For a new booking we are happy to help personally. Don't hesitate to contact us directly.

Best regards

Your Aspria team

(Original)
Liebe Claudia,

Vielen Dank, dass Sie bei uns zu Gast waren und dass Sie sich die Zeit genommen haben, uns ein Feedback dazulassen.

Umso mehr freut es uns, dass dieses so positiv ausfällt. Schön, dass Sie sich bei uns so wohlgefühlt haben und dass vor allem unsere Fitnessmöglichkeiten Sie absolut überzeugen konnten.

Wir würden uns sehr freuen, Sie bald wieder in unserem Club begrüßen zu dürfen.
Für eine neue Buchung sind wir gern persönlich behilflich. Zögern Sie nicht, uns direkt zu kontaktieren.

Herzliche Grüße

Ihr Aspria Team"
Jördis Le,"(Translated by Google) My two girlfriends and I had a long ""girls' weekend"" at the Aspria Berlin and were absolutely delighted. Exceptionally nice, dedicated and competent staff - no matter in which area and at what time. Hotel guests could use all fitness offers, pool, sauna etc. free of charge. Great room, delicious breakfast, fantastic SPA area - we will definitely be back.

(Original)
Meine beiden Freundinnen und ich hatten ein langes ""Mädels-Wochenende"" im Aspria Berlin und waren restlos begeistert. Außergewöhnlich nette, engagierte und kompetente Mitarbeiter - ehal in welchem Bereich und zu welcher Uhrzeit.Konnten als Hotelgäste alle Fitness Angebote, Pool, Sauna etc. kostenfrei nutzen. Tolles Zimmer, leckeres Frühstück, phantastischer SPA Bereich - wir kommen auf jeden Fall wieder.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNnOF9yaktREAE!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICg8_rjKQ%7CCgwI7YP0uAUQwN-4ugE%7C?hl=en-US,5,6 years ago,False,
erdbeerkind - Philip,"(Translated by Google) The Aspria in Berlin makes a very exclusive impression as soon as you enter. The staff is very friendly and hard-working. The Aspria may be in the top league of health clubs, but for the membership fee it also offers a variety of courses, trained specialist staff, a pool for athletic laps and so on. I would recommend it and think it's good value for money.

(Original)
Das Aspria in Berlin macht schon beim Betreten einen sehr exklusiven Eindruck. Das Personal ist sehr freundlich und Bemüht. Das Aspria spielt zwar in der oberen Liga der health Clubs bietet für die Mitgliedsgebühr aber auch eine Vielfalt an Kursen ausgebildetes Fachpersonal einen Pool zum sportlichen Bahnen ziehen und und und. Ich würde es empfehlen und finde das Preisleistungsverhältnis passend.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRaWNDZk93EAE!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICQicCfOw%7CCgwIl9vv1QUQwMrMiQI%7C?hl=en-US,4,4 years ago,True,"(Translated by Google) Thank you Philip for your kind words! That makes us very proud.

(Original)
Danke Philip für deine lobenden Worte! Das macht uns sehr stolz."
Roland Riethmüller,"(Translated by Google) We got to know the wellness area in the Aspria about 10 years ago and absolutely loved it. Unfortunately, not much is left of the former glamour. The wellness area is clearly showing its age! The wood in the sauna is marked by the years. And the four-poster beds from back then have also disappeared. The loungers for relaxing have given way to lounge furniture, which unfortunately is not really enough for relaxation. In short: we'd rather go back to the Vabali next time!

The hotel is also clean, but the ""design hotel"" is more reminiscent of a Motel One in terms of the room layout...

(Original)
Wir haben den Wellness-Bereich im Aspria vor rund 10 Jahren kennengelernt und waren absolut begeistert. Leider ist von dem einstigen Glamour nicht mehr viel übrig geblieben. Der Wellness-Bereich ist deutlich in die Jahre gekommen! Das Holz in der Sauna ist von den Jahren gezeichnet. Und auch die Himmelbetten von damals sind verschwunden. Die Liegen zum Entspannen sind Loungemöbeln gewichen, die leider nicht so recht zur Erholung reichen. Kurzum: Wir gehen beim nächsten Mal lieber wieder ins Vabali!

Auch das Hotel ist zwar sauber, doch erinnert dass ""Designhotel"" von der Aufteilung des Zimmers eher an ein Motel One...",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURva1BHSGl3RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDokPGHiwE%7CCgwIleiK5AUQ2L_fgwI%7C?hl=en-US,3,3 years ago,True,"(Translated by Google) Dear Mr. Riethmüller,

Thank you for taking the time to give such extensive feedback.

We are very sorry that you no longer perceive our house to be as beautiful and glamorous as it used to be.

Since we are constantly striving to improve the experience of our visitors, we would be happy if you could share more information with us.

For additional comments and feedback, please do not hesitate to contact us at the following contact number / email: +49 30 890 6888 68 / resbe@aspria.de

Best regards

Your Aspria team

(Original)
Lieber Herr Riethmüller,

wir danken Ihnen, dass Sie sich die Zeit genommen haben, und ein so ausführliches Feedback zu geben.

Es tut uns sehr leid, dass Sie unser Haus nicht mehr als so schön und glamourös wahrnehmen wie früher.

Da wir durchgehend bemüht sind die Erfahrung unser Besucher zu verbessern, würden wir uns freuen wenn Sie weitere Informationen mit uns teilen könnten.

Für zusätzliche Kommentare und Feedback stehen wir Ihnen jederzeit unter folgender Kontaktnummer/ Email zur Verfügung : +49 30 890 6888 68/ resbe@aspria.de

Mit freundlichen Grüßen

Ihr Aspria Team"
O L,"(Translated by Google) Much too expensive for the offer, not worth the money. In the Corona time you can hardly register for a course because everything is always reserved. Heaps of money paid for nothing!
Often unfriendly and arrogant employees at reception.

(Original)
Viel zu teuer für das Angebot, es ist das Geld nicht Wert. In der Corona Zeit kann man sich kaum für einen Kurs anmelden weil alles immer reserviert ist. Haufen Geld bezahlt für nichts!
An der Rezeption oft unfreundliche und arrogante Mitarbeiter.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURDdXJleVhREAE!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDCureyXQ%7CCgwIpf2u-wUQ-NyYjQI%7C?hl=en-US,1,2 years ago,False,
Oliver Bertermann,"(Translated by Google) The surroundings are nice but the direct view is unfortunately not. The ambiance is very good and the staff is also very friendly. The gym is very modern and there are many opportunities for alternative and new workouts. The rooms are very modern and cosy. A half-hour massage is highly recommended. Excellent snacks in the Spaberreich.

(Original)
Die Umgebung ist schön aber die direkte Aussicht leider nicht. Das Ambiente ist sehr gut und das Personal ist auch sehr freundlich. Das Fitnessstudio ist sehr modern und es gibt viele Möglichkeiten für alternative und neue Trainingsmöglichkeiten. Die Zimmer sind sehr modern und gemütlich. Eine halbstündige Massage ist sehr zu empfehlen. Vorzügliche Snacks im Spaberreich.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnekplRzZ3RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICgzJeG6wE%7CCgwI_KqTyAUQwPaA2AE%7C?hl=en-US,4,5 years ago,True,"(Translated by Google) Thank you for your positive rating. We are glad that you liked the stay in our club. Of course, we would also like to pass on your feedback to our teams and look forward to welcoming you back to Aspria soon. Your Aspria team

(Original)
Vielen Dank für Ihre positive Bewertung. Wir freuen uns, dass Ihnen der Aufenthalt in unserem Club gefallen hat. Ihr Feedback geben wir selbstverständlich auch gerne an unsere Teams weiter und würden uns freuen, Sie bald wieder im Aspria begrüßen zu dürfen. Ihr Aspria Team"
Björn Dau,"(Translated by Google) Nice personel. large, clean and bright rooms. Pleasant atmosphere. Mega pool. Actually nothing to complain about, except maybe the narrow parking spaces.

(Original)
Nettes Personal. große, saubere und helle Zimmer. Angenehme Atmosphäre. Mega Pool. Eigentlich nichts zu meckern, außer vielleicht die engen Parkplätze.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM2MDZ6eHhBRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIC606zxxAE%7CCgwI2Nf2iQYQ6K62twI%7C?hl=en-US,5,a year ago,True,"(Translated by Google) Hello Björn ... thank you very much for your feedback. The positive thing about the parking spaces is at least that we have some ... depending on the car brand, they may have become narrower over the years. In any case, we are very pleased that our hotel rooms and the sports area met your expectations 100%.
With best regards
Sandra Schmalzried
General manager
Aspria Berlin

(Original)
Hallo Björn...vielen Dank für dein Feedback. Das positive an den Parkplätzen ist zumindest, dass wir welche haben...durchaus je nach Automarke sind die vielleicht im Laufe der Jahre schmaler geworden. Wir freuen uns auf jeden Fall sehr, dass unsere Hotelzimmer und der Sportbereich zu 100% deinen Erwartungen entsprochen haben.
Mit den besten Grüßen
Sandra Schmalzried
General Manager
Aspria Berlin"
Herbert Longyear,"(Translated by Google) Was a hotel guest at the Aspirion last Friday. I was very happy with everything. The staff, from reception to the pool to the cleaning lady were all very friendly. I found the room to be very nicely designed and well insulated from noise. The breakfast didn't have that much wellness content, but it was well stocked. I would go back to this hotel.

(Original)
War als Hotelgast am letzten Freitag im Aspirion. Ich war mit allem sehr zufrieden. Die Mitarbeiter, von Empfang über Schwimmbad bis zur Putzfrau waren alle sehr freundlich. Ich fand das Zimer sehr schön gestaltet und gut geräuschgedämmt. Das Frühstück hatte zwar jetzt nicht so viel wellness Anteil, war aber gut sortiert. Ich würd wieder in diese Hotel gehen.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBcjcyOW9BRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDAr729oAE%7CCgwIt-Dw0AUQwNKY1AE%7C?hl=en-US,5,5 years ago,True,"(Translated by Google) Thanks for your review. We are happy to pass on your feedback to our employees and look forward to your next visit to the club!
Your Aspria team

(Original)
Vielen Dank für Ihre Bewertung. Wir geben Ihr Feedback gerne an unsere Mitarbeiter weiter und freuen uns schon auf Ihren nächsten Besuch im Club!
Ihr Aspria Team"
Andreas “Zyankali” J,"(Translated by Google) It was my first time at Aspria and I am very curious what will happen. And, I was pleasantly surprised. A very relaxed and energetic massage at Jordan. That is rare. One of the best massages in the last 2 years.

(Original)
Ich war das erste mal im Aspria und sehr gespannt was kommen wird. Und, ich war angenehm überrascht. Eine sehr entspannte und energiereiche Massage bei Jordan. Das hat man selten. Eine der besten Massagen in den letzten 2 Jahren.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQwNDVxaXNnRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgID045qisgE%7CCgwI7v7K7gUQkLH9lgM%7C?hl=en-US,5,3 years ago,False,
Idot Bdot,"(Translated by Google) Compared to the Hanoverian club, it felt a few classes lower. However, I don't know the price model in the Berlin club either, maybe it's cheaper, then it would be ok. That's not to say it's not already a well-appointed upscale club. Just not to be compared with other Aspria Clubs.

(Original)
Im Vergleich zum hannoverschen Club ein paar gefühlte Klassen niedriger. Allerdings kenne ich das Preismodell im Berliner Club auch nicht, vielleicht ist es günstiger, dann wäre es ok. Das soll aber nicht bedeuten, das es nicht schon ein gut ausgestatteter gehobener Club ist. Nur mit anderen Aspria Clubs eventuell nicht zu vergleichen.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzeHFhMlh3EAE!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICsxqa2Xw%7CCgsI2pTN8QUQ0LLJRQ%7C?hl=en-US,3,2 years ago,False,
K. A.,"(Translated by Google) Unfortunately, the staff (the gentleman) in the bistro upstairs is absolutely rude. I think you can expect such a gym just a trained and friendly staff. In addition to the inappropriate handling came then also the forgotten food. Everyone has a bad day but I think at least one allegation would have been appropriate. I drove home hungry.
I actually came to the gym on recommendation, but I'll think again.

Gym, spa and swimming pool were really great. To praise are also the ladies and gentlemen at the front desk.

(Original)
Leider ist das Personal (der Herr)  im Bistro oben absolut unfreundlich. Ich denke man kann bei so einem Fitnessstudio einfach ein geschultes und freundliches Personal erwarten. Zusätzlich zum unpassenden Umgangston kam dann auch noch das vergessen Essen. Jeder hat mal einen schlechten Tag aber ich denke zumindestens eine Einschuldigung wäre angebracht gewesen. Ich bin dann hungrig nach Hause gefahren.
Ich kam eigentlich auf Empfehlung in das Fitnessstudio, aber das werde ich mir nochmal überlegen.

Fitnessstudio, Wellnessbereich und Schwimmbad waren wirklich toll. Zu loben sind auch die Damen und Herren an der Rezeption.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBeHF2UzlRRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICAxqvS9QE%7CCgwIlMDyzwUQgKuqgAM%7C?hl=en-US,3,5 years ago,True,"(Translated by Google) Dear Katharina Alt, thank you for your open feedback and your honest criticism! Too bad we have not been able to fully convince you of our club so far. We are happy to include your criticisms of our staff in the next department head meeting to redirect the points to the right places. We are pleased that you are positively impressed by our reception team as well as our sports departments and hope to see you very soon in our club. Your Aspria team

(Original)
Liebe Katharina Alt, vielen Dank für Ihr offenes Feedback und Ihre ehrliche Kritik! Schade, dass wir Sie bisher von unserem Club nicht vollständig überzeugen konnten. Ihre Kritikpunkte bezüglich unseres Personals nehmen wir sehr gern in das nächste Abteilungsleiter-Meeting mit auf, um die jeweiligen Punkte an die richtigen Stellen weiterzuleiten. Wir freuen uns, dass Sie positiv von unserem Rezeptions-Team sowie unserer Sport-Bereiche beeindruckt sind und hoffen, Sie sehr bald wieder in unserem Club zu begrüßen. Ihr Aspria Team"
